activation,p,case,case_label,budget,budget_multiplier,n_design_params,n_fullpr_features,shape_nn_fpr_mean,shape_nn_fpr_std,shape_nn_fpr_count,abs_rmse_gap_mean,abs_rmse_gap_std,abs_rmse_gap_count,full_fpr_mse_vs_nn_mean,full_fpr_mse_vs_nn_std,full_fpr_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,dopt_shape_vs_nn_mean,dopt_shape_vs_nn_std,dopt_shape_vs_nn_count,dopt_gain_vs_random_median_pct_mean,dopt_gain_vs_random_median_pct_std,dopt_gain_vs_random_median_pct_count,dopt_shape_gain_vs_random_median_pct_mean,dopt_shape_gain_vs_random_median_pct_std,dopt_shape_gain_vs_random_median_pct_count,aopt_mse_vs_nn_mean,aopt_mse_vs_nn_std,aopt_mse_vs_nn_count,aopt_shape_vs_nn_mean,aopt_shape_vs_nn_std,aopt_shape_vs_nn_count,aopt_gain_vs_random_median_pct_mean,aopt_gain_vs_random_median_pct_std,aopt_gain_vs_random_median_pct_count,aopt_shape_gain_vs_random_median_pct_mean,aopt_shape_gain_vs_random_median_pct_std,aopt_shape_gain_vs_random_median_pct_count,iopt_mse_vs_nn_mean,iopt_mse_vs_nn_std,iopt_mse_vs_nn_count,iopt_shape_vs_nn_mean,iopt_shape_vs_nn_std,iopt_shape_vs_nn_count,iopt_gain_vs_random_median_pct_mean,iopt_gain_vs_random_median_pct_std,iopt_gain_vs_random_median_pct_count,iopt_shape_gain_vs_random_median_pct_mean,iopt_shape_gain_vs_random_median_pct_std,iopt_shape_gain_vs_random_median_pct_count,latin_mse_vs_nn_mean,latin_mse_vs_nn_std,latin_mse_vs_nn_count,latin_shape_vs_nn_mean,latin_shape_vs_nn_std,latin_shape_vs_nn_count,latin_gain_vs_random_median_pct_mean,latin_gain_vs_random_median_pct_std,latin_gain_vs_random_median_pct_count,latin_shape_gain_vs_random_median_pct_mean,latin_shape_gain_vs_random_median_pct_std,latin_shape_gain_vs_random_median_pct_count,shape_nn_fpr_se,shape_nn_fpr_ci95,abs_rmse_gap_se,abs_rmse_gap_ci95,full_fpr_mse_vs_nn_se,full_fpr_mse_vs_nn_ci95,random_mse_median_se,random_mse_median_ci95,dopt_mse_vs_nn_se,dopt_mse_vs_nn_ci95,dopt_shape_vs_nn_se,dopt_shape_vs_nn_ci95,dopt_gain_vs_random_median_pct_se,dopt_gain_vs_random_median_pct_ci95,dopt_shape_gain_vs_random_median_pct_se,dopt_shape_gain_vs_random_median_pct_ci95,aopt_mse_vs_nn_se,aopt_mse_vs_nn_ci95,aopt_shape_vs_nn_se,aopt_shape_vs_nn_ci95,aopt_gain_vs_random_median_pct_se,aopt_gain_vs_random_median_pct_ci95,aopt_shape_gain_vs_random_median_pct_se,aopt_shape_gain_vs_random_median_pct_ci95,iopt_mse_vs_nn_se,iopt_mse_vs_nn_ci95,iopt_shape_vs_nn_se,iopt_shape_vs_nn_ci95,iopt_gain_vs_random_median_pct_se,iopt_gain_vs_random_median_pct_ci95,iopt_shape_gain_vs_random_median_pct_se,iopt_shape_gain_vs_random_median_pct_ci95,latin_mse_vs_nn_se,latin_mse_vs_nn_ci95,latin_shape_vs_nn_se,latin_shape_vs_nn_ci95,latin_gain_vs_random_median_pct_se,latin_gain_vs_random_median_pct_ci95,latin_shape_gain_vs_random_median_pct_se,latin_shape_gain_vs_random_median_pct_ci95
identity,20,highdim_smooth,Smooth,1084.0,4.0,271,270,3.6667790348724676e-14,2.973937257002936e-14,6,1.2782738030107469e-08,6.927264005707835e-09,6,6.391051094526384e-14,4.061941866143663e-14,6,1.2929303867314457e-11,7.71473390544808e-12,6,7.643396898916985e-13,4.5004100299797683e-13,6,5.336235462134481e-13,3.370481363102903e-13,6,94.04276878774182,0.5104570946623977,6,93.23432598851075,0.9204196700415382,6,7.116461376635102e-13,3.2236758561787117e-13,6,4.852904733619324e-13,2.3329316297900933e-13,6,94.10359261273238,0.962770559669662,6,93.44231401390124,1.0777777406623317,6,1.7665012143472705e-12,4.839460326707624e-13,6,1.152421967345986e-12,3.6482058421392964e-13,6,83.93084277096476,6.0214410232821605,6,82.04736932919978,9.134590643849133,6,5.4028276223433464e-12,3.369422258062086e-12,6,3.014493093415219e-12,2.064061214266132e-12,6,51.362151837962045,31.67463486798909,6,52.96574337607421,42.452095202233906,6,1.2141048011182387e-14,2.379645410191748e-14,2.8280436879220758e-09,5.5429656283272684e-09,1.6582808228167443e-14,3.250230412720819e-14,3.1495269282827806e-12,6.17307277943425e-12,1.837284701125663e-13,3.6010780142062995e-13,1.375993254527071e-13,2.6969467788730594e-13,0.2083932362510742,0.40845074305210544,0.3757597568037709,0.736489123335391,1.3160601572945892e-13,2.579477908297395e-13,9.524153496308795e-14,1.8667340852765237e-13,0.39304943509407614,0.7703768927843893,0.44000092012540165,0.8624018034457872,1.9757014051460755e-13,3.872374754086308e-13,1.4893737983136455e-13,2.919172644694745e-13,2.4582430038839163,4.818156287612476,3.729181014438607,7.309194788299669,1.3755608767047358e-12,2.696099318341282e-12,8.426494621369137e-13,1.6515929457883509e-12,12.931115535923615,25.344986450410286,17.330995292921155,33.96875077412546
identity,20,highdim_strong,Strong nonlinear,542.0,2.0,271,270,4.604020116034473e-14,3.311943456116627e-14,6,3.332018412109209e-08,1.4603106522519242e-08,6,7.409411212784765e-14,3.646321681989021e-14,6,2.5880810998917253e-10,7.418066223232799e-11,6,8.019886324068089e-12,4.64297584208784e-12,6,4.817828069847486e-12,3.2709449023718986e-12,6,97.04958727706945,0.9375790214489572,6,97.11439728791505,1.0938533429012964,6,9.446780866066497e-12,3.3842759457135516e-12,6,5.969684963755496e-12,2.5607214216742327e-12,6,96.34733147669637,0.6299721178962119,6,96.14515593909407,1.0627155054102815,6,4.171286106075629e-11,1.2991162836987288e-11,6,2.7838505635893003e-11,8.554084393964575e-12,6,83.83714444163911,3.127510613378205,6,81.58094392488968,5.072222453067271,6,1.4393553271216125e-10,5.751200029386391e-11,6,8.581169582218522e-11,3.485722534850714e-11,6,44.21136953200794,18.371343493967498,6,43.741632137783064,20.551495228677354,6,1.352095254072591e-14,2.6501066979822785e-14,5.961693273280168e-09,1.168491881562913e-08,1.4886045931533357e-14,2.917665002580538e-14,3.028412854182515e-11,5.93568919419773e-11,1.8954869501973758e-12,3.715154422386856e-12,1.335357664594815e-12,2.6173010226058375e-12,0.3827650326813184,0.7502194640553841,0.4465637572576361,0.8752649642249667,1.3816248692955308e-12,2.70798474381924e-12,1.0454101427526984e-12,2.049003879795289e-12,0.25718504017102767,0.5040826787352142,0.4338517883331876,0.8503495051330477,5.303620019337729e-12,1.0395095237901949e-11,3.4921903303196475e-12,6.844693047426509e-12,1.27680086131924,2.5025296881857106,2.0707261453171353,4.058623244821585,2.347917580112713e-11,4.6019184570209175e-11,1.4230402658841673e-11,2.7891589211329676e-11,7.500069574936644,14.700136366875823,8.390112793583768,16.444621075424184
identity,20,highdim_strong,Strong nonlinear,813.0,3.0,271,270,4.604020116034473e-14,3.311943456116627e-14,6,3.332018412109209e-08,1.4603106522519242e-08,6,7.409411212784765e-14,3.646321681989021e-14,6,4.5553078166471e-11,1.7536327553031675e-11,6,1.8657399819480244e-12,8.003341664151995e-13,6,1.2883315649941964e-12,4.2906711301875873e-13,6,95.95455187040005,0.22728761807082362,6,94.95217342908222,1.5990994104318776,6,2.2522450731840835e-12,9.993048713682318e-13,6,1.5581835927221346e-12,8.235876476877665e-13,6,95.14516500636631,0.44405761109414943,6,94.23679510150855,2.354392274269823,6,9.421023350288117e-12,2.250779141968044e-12,6,5.434879251231444e-12,1.0397165155120873e-12,6,78.24961895307352,4.494783686279283,6,78.17452783905074,5.35238546199611,6,2.1322981620898372e-11,1.1669857857435525e-11,6,9.386703926692911e-12,3.1157302732313803e-12,6,55.13094853786645,10.581904811859468,6,61.38973793310632,18.400875383136427,6,1.352095254072591e-14,2.6501066979822785e-14,5.961693273280168e-09,1.168491881562913e-08,1.4886045931533357e-14,2.917665002580538e-14,7.15917574453952e-12,1.4031984459297459e-11,3.267350552388261e-13,6.404007082680991e-13,1.7516591538417338e-13,3.433251941529798e-13,0.09278978152101718,0.18186797178119365,0.6528296005905854,1.2795460171575472,4.079645053882912e-13,7.996104305610507e-13,3.3622824921568503e-13,6.590073684627427e-13,0.18128576059665344,0.3553200907694407,0.9611766210519819,1.8839061772618844,9.188767369201744e-13,1.800998404363542e-12,4.244624900248542e-13,8.319464804487142e-13,1.8349877559283778,3.5965760016196207,2.1851022147635457,4.282800340936549,4.764199520254333e-12,9.337831059698493e-12,1.271991557593216e-12,2.493103452882703e-12,4.3200445492929544,8.46728731661419,7.512125918204028,14.723766799679893
identity,20,highdim_strong,Strong nonlinear,1084.0,4.0,271,270,4.604020116034473e-14,3.311943456116627e-14,6,3.332018412109209e-08,1.4603106522519242e-08,6,7.409411212784765e-14,3.646321681989021e-14,6,1.4156813423615102e-11,6.553486304378559e-12,6,8.562765754734573e-13,4.0062949464903793e-13,6,6.045101157268021e-13,3.312598989579883e-13,6,93.86244775886053,0.7229842058549599,6,93.26613386039362,1.4737206283874884,6,8.325544908569754e-13,3.328518597204816e-13,6,5.939282131628496e-13,2.5089578263591245e-13,6,93.9354588959567,0.5539762361105355,6,93.06664384288656,1.5041906114130614,6,2.178514294698235e-12,5.256125523711172e-13,6,1.5188855913006866e-12,5.103184045978568e-13,6,83.1068613567318,3.9049059618068074,6,81.35875614685587,5.358278530808229,6,5.961124966387515e-12,3.736454354773968e-12,6,3.6041203159732966e-12,3.2396756067945598e-12,6,56.70657945070053,22.642512648391595,6,57.83020025723525,35.728290460077524,6,1.352095254072591e-14,2.6501066979822785e-14,5.961693273280168e-09,1.168491881562913e-08,1.4886045931533357e-14,2.917665002580538e-14,2.6754495803408863e-12,5.243881177468137e-12,1.635563062998711e-13,3.2057036034774736e-13,1.3523628744883074e-13,2.6506312339970826e-13,0.295157066072661,0.5785078495024156,0.6016439271605222,1.1792220972346235,1.3588620270860417e-13,2.6633695730886415e-13,1.0242777434570424e-13,2.007584377175803e-13,0.22615985134973146,0.44327330864547365,0.6140832456411752,1.2036031614567033,2.145804259518563e-13,4.205776348656383e-13,2.08336616269321e-13,4.0833976788786916e-13,1.594171183329776,3.124575519326361,2.187508050031679,4.287515778062091,1.5254011027327289e-12,2.9897861613561487e-12,1.3225920281313573e-12,2.5922803751374604e-12,9.243767080512265,18.11778347780404,14.586013501522997,28.588586462985074
identity,50,highdim_poly2,Quadratic,2852.0,2.0,1426,1425,7.554655373515913e-15,2.0795116460995935e-15,6,1.0034119785062856e-09,7.361417300704048e-10,6,2.859734727477498e-14,5.404582460515247e-15,6,1.2122293235095223e-12,1.9976415879979307e-13,6,2.751586764038585e-13,5.0943256940292326e-14,6,7.448917926360927e-14,9.558295536082496e-15,6,77.26837048088447,1.9787276392568853,6,76.13471022554184,1.7099312768829729,6,2.4593224615513853e-13,5.525293847370913e-14,6,6.531472019907855e-14,1.627055106249908e-14,6,79.83459671237593,1.6498369022155666,6,79.41638215467687,2.1129371120914,6,3.4373955364665764e-13,4.623391061197291e-14,6,8.952116115866934e-14,1.239564994706773e-14,6,71.51621942143997,0.9816970013770784,6,71.41761323205138,0.6661740564808784,6,1.4844885832090414e-12,1.4080226735637282e-13,6,3.7436195050338504e-13,3.954799623725687e-14,6,-24.647390863174703,20.38809816921005,6,-21.27791232903394,19.331883536208576,6,8.489570745198528e-16,1.6639558660589115e-15,3.005286028403533e-10,5.890360615670925e-10,2.206411550176328e-15,4.324566638345603e-15,8.155337632596719e-14,1.5984461759889568e-13,2.079749755653567e-14,4.076309521080991e-14,3.902157812354052e-15,7.648229312213942e-15,0.8078121760202189,1.5833118649996292,0.6980765205981642,1.3682299803724018,2.255691767499676e-14,4.421155864299365e-14,6.642424656170241e-15,1.3019152326093672e-14,0.6735430948737007,1.3201444659524533,0.8626029638689657,1.6907018091831727,1.8874914968797e-14,3.6994833338842116e-14,5.0605029000788754e-15,9.918585684154595e-15,0.40077612256569284,0.7855212002287579,0.27196441970969554,0.5330502626310032,5.748228494167499e-14,1.1266527848568298e-13,1.6145401855131407e-14,3.1644987636057554e-14,8.32340622338942,16.31387619784326,7.89220840510365,15.468728474003154
identity,50,highdim_poly2,Quadratic,4278.0,3.0,1426,1425,7.554655373515913e-15,2.0795116460995935e-15,6,1.0034119785062856e-09,7.361417300704048e-10,6,2.859734727477498e-14,5.404582460515247e-15,6,1.9209122479868115e-13,3.661332587203189e-14,6,7.637803857641795e-14,1.251153683294148e-14,6,2.1701458680516613e-14,5.122067436605943e-15,6,60.04551259407578,1.57453092449689,6,57.568768660535135,3.583268416114874,6,6.947395944622969e-14,1.3142124743957247e-14,6,2.0103119147432532e-14,5.447037961248498e-15,6,63.8154937014549,0.956847458722484,6,60.986649568850545,4.324948858383273,6,8.106676969822602e-14,1.1589781876056913e-14,6,2.0485762260792457e-14,2.0231300164790158e-15,6,57.40202934771856,3.154904945784055,6,59.05018947039415,4.811271635247459,6,1.9846243224561116e-13,4.8278716622923024e-14,6,5.07571881029541e-14,7.64524817064181e-15,6,-3.1020796945145634,14.832064005599525,6,-0.7795078492612696,9.633325787104342,6,8.489570745198528e-16,1.6639558660589115e-15,3.005286028403533e-10,5.890360615670925e-10,2.206411550176328e-15,4.324566638345603e-15,1.4947327695453347e-14,2.929676228308856e-14,5.1078135231240144e-15,1.0011314505323067e-14,2.0910752746349973e-15,4.0985075382845944e-15,0.6427995582083411,1.2598871340883486,1.4628632051520516,2.867211882098021,5.36524995978338e-15,1.0515889921175424e-14,2.223743935771465e-15,4.358538114112072e-15,0.39063133925814586,0.7656374249459659,1.7656529777786074,3.4606798364460705,4.731508637749298e-15,9.273756929988625e-15,8.259393706136853e-16,1.6188411664028231e-15,1.2879845506923269,2.524449719356961,1.9641934200470499,3.8498191032922175,1.9709703527097614e-14,3.863101891311132e-14,3.1211594958364956e-15,6.117472611839531e-15,6.055164774336603,11.868122957699741,3.9327887840667954,7.708266016770919
identity,50,highdim_poly2,Quadratic,5704.0,4.0,1426,1425,7.554655373515913e-15,2.0795116460995935e-15,6,1.0034119785062856e-09,7.361417300704048e-10,6,2.859734727477498e-14,5.404582460515247e-15,6,6.762972793910916e-14,1.1508079599452068e-14,6,4.274126369410825e-14,7.011483923593474e-15,6,1.0846036465467888e-14,2.4520838969937693e-15,6,36.74042256050806,0.732757441952174,6,39.7197534183383,4.303789485266146,6,3.991415869436531e-14,7.014240263127058e-15,6,1.1719127079821432e-14,2.3997249909608888e-15,6,41.03094999392092,0.750801542763783,6,34.53459897189083,5.467503915444074,6,4.340595511817554e-14,7.5168551810923e-15,6,1.198597256398912e-14,2.2428623387803464e-15,6,35.82907527186291,1.0447007893268223,6,32.471558771050496,8.08880403940189,6,6.913739301510823e-14,9.683692339584015e-15,6,1.9709569986126048e-14,2.47059107663405e-15,6,-2.907097092113369,8.365396203544876,6,-11.529782809675007,11.963113760464278,6,8.489570745198528e-16,1.6639558660589115e-15,3.005286028403533e-10,5.890360615670925e-10,2.206411550176328e-15,4.324566638345603e-15,4.698153822998365e-15,9.208381493076795e-15,2.8624263254218948e-15,5.610355597826914e-15,1.0010590590216736e-15,1.96207575568248e-15,0.2991469730016484,0.5863280670832308,1.757014699876253,3.4437488117574557,2.8635515963244184e-15,5.61256112879586e-15,9.79683625143192e-16,1.920179905280656e-15,0.30651344631094535,0.6007663547694528,2.232099126584521,4.374914288105661,3.068743277345363e-15,6.014736823596912e-15,9.156447155528581e-16,1.794663642483602e-15,0.42649731128892354,0.8359347301262902,3.3022404209830114,6.472391225126702,3.9533508430131805e-15,7.748567652305833e-15,1.0086145834711258e-15,1.9768845836034064e-15,3.4151586991500857,6.693711050334168,4.883920741334258,9.572484653015145
identity,50,highdim_smooth,Smooth,2852.0,2.0,1426,1425,2.7124983865803442e-14,6.7043084405087724e-15,6,2.7257781804827335e-08,1.6941547831739008e-08,6,1.373720024869872e-13,4.162997041296423e-14,6,7.236015941600663e-12,5.085467761748785e-12,6,1.2350166147285776e-12,1.1037937716053111e-13,6,3.410783682390204e-13,8.440820432515708e-14,6,76.38016459464708,11.437778986113308,6,74.90133955399766,9.913549037652054,6,1.0774758753727012e-12,1.7076940263637733e-13,6,2.8081902342649977e-13,9.177457406593583e-14,6,79.75952029033931,9.449167758102476,6,79.28695592562946,8.739912850545084,6,1.3783452344816278e-12,1.1780724258701284e-13,6,3.502678764515275e-13,8.636728726012332e-14,6,73.94517597712701,12.359331229675115,6,73.52506719788201,11.974785799673215,6,8.663124556716613e-12,9.497793502140602e-12,6,3.142672500537567e-12,3.941358310142321e-12,6,-21.215936472886288,78.60540078663472,6,-73.45758121603535,158.65246326273078,6,2.737022459580154e-15,5.364564020777102e-15,6.9163579401192156e-09,1.3556061562633662e-08,1.6995364253153844e-14,3.3310913936181536e-14,2.0761335199430297e-12,4.069221699088338e-12,4.50621920282528e-14,8.832189637537548e-14,3.445950511686983e-14,6.754063002906486e-14,4.669453717784255,9.15212928685714,4.047189447051125,7.932491316220205,6.971631668983615e-14,1.3664398071207887e-13,3.746681297046748e-14,7.343495342211626e-14,3.8576065835515894,7.560908903761115,3.5680544800381786,6.99338678087483,4.8094605390409595e-14,9.42654265652028e-14,3.525929737594672e-14,6.910822285685558e-14,5.0456758457915,9.88952465775134,4.888685831387534,9.581824229519565,3.8774579604276875e-12,7.599817602438268e-12,1.6090527922211427e-12,3.1537434727534395e-12,32.090520492370416,62.897420165046015,64.76959690489068,126.94840993358572
identity,50,highdim_smooth,Smooth,4278.0,3.0,1426,1425,2.7124983865803442e-14,6.7043084405087724e-15,6,2.7257781804827335e-08,1.6941547831739008e-08,6,1.373720024869872e-13,4.162997041296423e-14,6,8.20871371780917e-13,2.2276393714564745e-13,6,3.7194001740725356e-13,7.569949836066573e-14,6,1.1664961568288267e-13,4.3748164634238064e-14,6,53.832634849980614,3.7979947455076353,6,43.698411231871205,17.102271537576016,6,3.19717006857368e-13,7.574883788454489e-14,6,7.470232758047857e-14,2.2920459186311037e-14,6,60.663942758389446,1.7813033590764,6,63.58254066634252,8.285078462949608,6,3.798146852654796e-13,7.128467744343781e-14,6,1.0970477427590548e-13,3.652967204640128e-14,6,52.62750037391904,4.937100887650254,6,47.87198191712674,7.397610065024587,6,1.0902919666748433e-12,7.985490180744711e-13,6,2.458820680625877e-13,1.1385337296010137e-13,6,-36.55223803135505,88.01454263965907,6,-17.447749811637326,39.24764054496247,6,2.737022459580154e-15,5.364564020777102e-15,6.9163579401192156e-09,1.3556061562633662e-08,1.6995364253153844e-14,3.3310913936181536e-14,9.094299651671001e-14,1.782482731727516e-13,3.090419079471379e-14,6.057221395763902e-14,1.7860113422859322e-14,3.500582230880427e-14,1.5505248620442267,3.039028729606684,6.981973118264191,13.684667311797815,3.092433357098976e-14,6.061169379913992e-14,9.357238279458227e-15,1.8340187027738124e-14,0.7272140511404771,1.425339540235335,3.3823691188581475,6.629443472961969,2.9101847702551387e-14,5.703962149700071e-14,1.4913176164148887e-14,2.922982528173182e-14,2.015562997230837,3.9505034745724408,3.0200616625645544,5.919320858626526,3.2600627148049933e-13,6.389722921017787e-13,4.6480444874506e-14,9.110167195403175e-14,35.9317865685996,70.42630167445522,16.022782157221126,31.404653028153408
identity,50,highdim_smooth,Smooth,5704.0,4.0,1426,1425,2.7124983865803442e-14,6.7043084405087724e-15,6,2.7257781804827335e-08,1.6941547831739008e-08,6,1.373720024869872e-13,4.162997041296423e-14,6,2.844142301602645e-13,7.330080602686105e-14,6,2.0174553421933691e-13,5.084932142166099e-14,6,3.844693640657305e-14,4.499696916376959e-15,6,28.955314245358505,2.6438126866829963,6,45.143340922793186,13.135912772357276,6,1.890096426833061e-13,5.322087608145524e-14,6,5.2998743353887837e-14,2.2805198156033332e-14,6,33.94427667304009,3.475301660187316,6,26.847758397664503,29.933700416804122,6,2.0593541185153524e-13,5.607137864729432e-14,6,6.735779228637683e-14,3.281791408307983e-14,6,27.853892113179114,3.342460723977639,6,8.52911523917667,38.89032565981642,6,3.261800533567189e-13,1.2604635174646167e-13,6,9.607724555603684e-14,6.791540860680511e-14,6,-13.102984416609042,23.491045564523713,6,-29.523312765783704,79.69943403351776,6,2.737022459580154e-15,5.364564020777102e-15,6.9163579401192156e-09,1.3556061562633662e-08,1.6995364253153844e-14,3.3310913936181536e-14,2.992492875008925e-14,5.865286035017494e-14,2.075914854164059e-14,4.068793114161556e-14,1.8369935737164098e-15,3.600507404484163e-15,1.079332009645006,2.115490738904212,5.3627139329972815,10.510919308674671,2.17273316772432e-14,4.258557008739667e-14,9.31018316089025e-15,1.824795899534489e-14,1.4187859616176968,2.7808204847706857,12.220382022417708,23.951948763938706,2.289104447670986e-14,4.486644717435132e-14,1.3397857321007275e-14,2.6259800349174258e-14,1.3645538765064773,2.6745255979526954,15.87690896620296,31.118741573757802,5.1458207619699734e-14,1.0085808693461148e-13,2.7726349459882917e-14,5.434364494137052e-14,9.590179192925518,18.796751218134016,32.53715769512105,63.77282908243726
identity,50,highdim_strong,Strong nonlinear,2852.0,2.0,1426,1425,2.791251861880344e-14,5.534340424409221e-15,6,6.68497997374784e-08,3.342522002907534e-08,6,1.3350741755305103e-13,3.6087028260620685e-14,6,6.849068150704173e-12,4.530058653247148e-12,6,1.220744697679976e-12,1.8464173695433176e-13,6,3.349073593877135e-13,8.585459114261093e-14,6,75.93196755432866,11.607782317993852,6,74.35125843405213,9.869765670912452,6,1.054211610294403e-12,1.4394054510234443e-13,6,2.767246811261846e-13,8.033614519934671e-14,6,79.56806046861182,9.349648006203156,6,78.54352699974284,8.926854295275733,6,1.355764842767479e-12,1.365549714075663e-13,6,3.438463823497968e-13,8.165436236186193e-14,6,73.48648847424126,12.483661783396542,6,72.80960596343262,11.95529628456974,6,8.304672326514566e-12,8.73818561019657e-12,6,3.0074099560137896e-12,3.669967067609031e-12,6,-20.041512052911674,70.78769571729165,6,-75.65976734935818,154.9766696362128,6,2.259385017110115e-15,4.428394633535825e-15,1.3645788935248483e-08,2.6745746313087027e-08,1.4732467595319507e-14,2.887563648682623e-14,1.8493887008891777e-12,3.6248018537427882e-12,7.537967345988423e-14,1.4774415998137308e-13,3.504999006244483e-14,6.869798052239187e-14,4.738857287397647,9.288160283299389,4.029314962428931,7.897457326360704,5.876348146646869e-14,1.1517642367427863e-13,3.2797093940089973e-14,6.428230412257634e-14,3.816977814971304,7.481276517343756,3.6443730052663112,7.14297109032197,5.5748333631480636e-14,1.0926673391770205e-13,3.333525384314693e-14,6.533709753256799e-14,5.0964335818006985,9.989009820329368,4.88072927016457,9.566229369522558,3.5673493371186776e-12,6.992004700752608e-12,1.4982577814100635e-12,2.9365852515637246e-12,28.89895576246044,56.64195329442246,63.26896044076675,124.00716246390282
identity,50,highdim_strong,Strong nonlinear,4278.0,3.0,1426,1425,2.791251861880344e-14,5.534340424409221e-15,6,6.68497997374784e-08,3.342522002907534e-08,6,1.3350741755305103e-13,3.6087028260620685e-14,6,7.828383734918406e-13,1.8929868204868497e-13,6,3.6249887347989894e-13,6.963933925133088e-14,6,1.0935995390259591e-13,4.2769814574362455e-14,6,53.13166186357383,2.903057474042672,6,46.46922161801475,15.726429711561337,6,3.1281371324530723e-13,6.571508471481139e-14,6,7.386529663420261e-14,1.9416251959805732e-14,6,59.730588616594225,1.6484609504817176,6,62.77387238948992,9.258490669448072,6,3.7038026545823605e-13,6.671272928015025e-14,6,1.0691769609416356e-13,3.291622742564084e-14,6,51.93796440201464,4.049119435361297,6,48.06197261733601,6.24205396082448,6,1.0473596536693402e-12,7.250542664962206e-13,6,2.4067912001412846e-13,9.356941259013282e-14,6,-37.5992773012763,88.21942670731794,6,-19.326580624418416,37.69539589888156,6,2.259385017110115e-15,4.428394633535825e-15,1.3645788935248483e-08,2.6745746313087027e-08,1.4732467595319507e-14,2.887563648682623e-14,7.7280863333438e-14,1.5147049213353847e-13,2.843014119838883e-14,5.57230767488421e-14,1.7460703683439886e-14,3.422297921954218e-14,1.1851682508962613,2.322929771756672,6.420288044845019,12.583764567896235,2.6828070992509688e-14,5.258301914531899e-14,7.926651669806321e-15,1.553623727282039e-14,0.672981364930596,1.3190434752639681,3.7797629880778025,7.408335456632493,2.723535768079984e-14,5.338130105436769e-14,1.3437993575037599e-14,2.6338467407073693e-14,1.6530460873702522,3.239970331245694,2.548307858489779,4.994683402639967,2.9600216479061224e-13,5.801642429895999e-13,3.819955272962959e-14,7.4871123350074e-14,36.01543013896461,70.59024307237064,15.38908093407691,30.162598630790743
identity,50,highdim_strong,Strong nonlinear,5704.0,4.0,1426,1425,2.791251861880344e-14,5.534340424409221e-15,6,6.68497997374784e-08,3.342522002907534e-08,6,1.3350741755305103e-13,3.6087028260620685e-14,6,2.775687029721714e-13,6.457315691036749e-14,6,1.9715936156747574e-13,4.3988343029300666e-14,6,3.8618766679431223e-14,5.118710766113353e-15,6,28.787852829324304,1.9177411486477203,6,44.420468507731975,12.34240627383865,6,1.8400347935983403e-13,4.599360025046984e-14,6,5.1255229864850956e-14,1.8806258644954642e-14,6,33.9389830305585,2.1435555848546137,6,27.996545047020792,24.868932219268302,6,2.016947694267828e-13,4.9196411494333e-14,6,6.476314765152088e-14,2.902147632258199e-14,6,27.484597804694403,2.0742826312079905,6,10.497782876134552,35.4899501554153,6,3.1767510615410356e-13,1.0859572734870884e-13,6,9.428652834924648e-14,5.959354479736246e-14,6,-13.733257950120878,23.528085029167404,6,-29.12987378011809,73.26677605899489,6,2.259385017110115e-15,4.428394633535825e-15,1.3645788935248483e-08,2.6745746313087027e-08,1.4732467595319507e-14,2.887563648682623e-14,2.6361880918512315e-14,5.166928660028414e-14,1.7958165842049983e-14,3.5198005050417966e-14,2.089704919644747e-15,4.095821642503704e-15,0.7829145454876368,1.534512509155768,5.038766261505087,9.87598187254997,1.8776808674532617e-14,3.6802545002083925e-14,7.677622941823978e-15,1.5048140965974996e-14,0.8751029030311622,1.715201689941078,10.152699064177968,19.899290165788816,2.008435088951819e-14,3.936532774345565e-14,1.1847968095431577e-14,2.322201746704589e-14,0.8468223381295459,1.6597717827339098,14.488711479596008,28.397874500008175,4.433402004179016e-14,8.689467928190871e-14,2.4328962786204864e-14,4.7684767060961535e-14,9.605300491046002,18.826388962450164,29.911036073883356,58.62563070481138
